,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
1045,28,79,48,9,28079048_9_47,2021,10,10.0,V,12.0,V,5.0,V,3.0,V,4.0,V,5.0,V,7.0,V,7.0,V,6.0,V,6.0,V,8.0,V,10.0,V,6.0,V,9.0,V,13.0,V,13.0,V,11.0,V,10.0,V,12.0,V,11.0,V,6.0,V,3.0,V,5.0,V,8.0,V,10.0,N,10.0,V,13.0,V,14.0,V,13.0,V,9.0,V,13.0,V,10.612903225806452
1046,28,79,48,9,28079048_9_47,2021,11,3.0,V,5.0,V,3.0,V,5.0,V,2.0,V,3.0,V,8.0,V,6.0,V,8.0,V,7.0,V,18.0,V,8.0,V,9.0,V,9.0,V,3.0,V,7.0,V,5.0,V,7.0,V,7.0,V,7.0,V,9.0,V,10.0,V,8.0,V,7.0,V,6.0,V,8.0,V,3.0,V,3.0,V,4.0,V,9.0,V,0.0,N,8.5
1047,28,79,48,9,28079048_9_47,2021,12,14.0,V,3.0,V,5.0,V,7.0,V,2.0,V,3.0,V,9.0,V,3.0,V,4.0,V,4.0,V,7.0,V,9.0,V,10.0,V,9.0,V,10.0,V,9.0,N,11.0,V,12.0,V,9.0,V,14.0,V,21.0,V,14.0,V,12.0,V,8.0,V,5.0,V,6.0,V,4.0,V,5.0,V,11.0,V,12.0,V,11.0,V,10.387096774193548
1144,28,79,50,9,28079050_9_47,2021,1,4.0,V,3.0,V,7.0,V,6.0,V,11.0,V,9.0,V,5.0,V,5.0,V,6.0,V,5.0,V,13.0,V,26.0,V,36.0,V,39.0,V,37.0,V,54.0,V,39.0,V,22.0,V,20.0,V,19.0,V,6.0,V,5.0,V,5.0,V,5.0,V,6.0,V,11.0,V,14.0,V,14.0,V,12.0,V,4.0,V,6.0,V,16.580645161290324
1145,28,79,50,9,28079050_9_47,2021,2,4.0,V,7.0,V,9.0,V,12.0,V,12.0,V,9.0,V,5.0,V,4.0,V,6.0,V,5.0,V,11.0,N,9.0,V,8.0,V,9.0,V,10.0,V,17.0,V,18.0,V,23.0,V,22.0,V,17.0,V,18.0,V,7.0,V,11.0,V,16.0,V,17.0,V,16.0,N,11.0,V,13.0,V,0.0,N,0.0,N,0.0,N,13.821428571428571
1146,28,79,50,9,28079050_9_47,2021,3,14.0,V,16.0,V,21.0,V,28.0,V,22.0,V,16.0,V,13.0,V,11.0,V,8.0,V,13.0,V,14.0,V,6.0,V,6.0,V,6.0,V,5.0,V,3.0,V,2.0,V,4.0,V,3.0,V,3.0,V,5.0,V,10.0,V,10.0,V,9.0,V,10.0,V,12.0,V,11.0,V,11.0,V,8.0,V,10.0,V,9.0,V,12.290322580645162
1147,28,79,50,9,28079050_9_47,2021,4,11.0,V,7.0,V,12.0,V,10.0,V,12.0,V,9.0,V,7.0,V,9.0,V,8.0,V,12.0,V,7.0,V,5.0,V,7.0,V,7.0,V,9.0,V,9.0,V,6.0,V,11.0,V,11.0,V,10.0,V,6.0,V,8.0,V,4.0,V,6.0,V,6.0,V,12.0,V,10.0,V,9.0,V,7.0,V,8.0,V,0.0,N,10.6
1148,28,79,50,9,28079050_9_47,2021,5,5.0,V,6.0,V,6.0,V,8.0,V,9.0,V,6.0,V,6.0,V,8.0,V,8.0,V,6.0,V,4.0,V,5.0,V,4.0,V,5.0,V,5.0,V,3.0,V,4.0,V,7.0,V,3.0,V,7.0,V,11.0,V,4.0,V,4.0,V,5.0,V,5.0,V,9.0,V,9.0,N,12.0,V,8.0,V,10.0,V,14.0,V,8.709677419354838
1149,28,79,50,9,28079050_9_47,2021,6,19.0,V,10.0,V,12.0,V,12.0,V,14.0,V,14.0,V,9.0,V,10.0,V,11.0,V,12.0,V,13.0,V,8.0,V,8.0,V,10.0,V,10.0,V,14.0,V,35.0,V,33.0,V,1.0,V,5.0,V,5.0,V,5.0,V,4.0,V,6.0,V,9.0,V,11.0,V,6.0,V,6.0,V,7.0,V,10.0,V,0.0,N,13.133333333333333
1150,28,79,50,9,28079050_9_47,2021,7,13.0,V,11.0,V,5.0,V,5.0,V,9.0,V,12.0,V,6.0,V,5.0,V,8.0,V,16.0,V,26.0,V,6.0,V,7.0,V,7.0,V,6.0,V,9.0,V,11.0,V,8.0,V,11.0,V,14.0,V,16.0,V,14.0,V,15.0,V,9.0,V,6.0,V,13.0,V,18.0,V,11.0,V,30.0,V,4.0,V,7.0,V,13.03225806451613
