,index,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
640,436,28,79,18,6,28079018_6_48,2015,5,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,1.5000000000000018
641,437,28,79,18,6,28079018_6_48,2015,6,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.1,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.0,N,1.5500000000000027
642,438,28,79,18,6,28079018_6_48,2015,7,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.1,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.1,V,0.2,V,0.1,V,1.5387096774193572
643,439,28,79,18,6,28079018_6_48,2015,8,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,1.5612903225806474
644,440,28,79,18,6,28079018_6_48,2015,9,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.0,N,1.703333333333334
645,441,28,79,18,6,28079018_6_48,2015,10,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.3,V,0.2,V,0.2,V,0.3,V,0.4,V,0.4,V,0.5,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.4,V,0.5,V,0.5,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.5,V,0.3,V,1.7516129032258063
646,442,28,79,18,6,28079018_6_48,2015,11,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.6,V,0.6,V,0.4,V,0.5,V,0.6,V,0.7,V,0.6,V,0.6,V,0.4,V,0.5,V,0.6,V,0.6,V,0.8,V,0.7,V,0.5,V,0.2,V,0.2,V,0.3,V,0.4,V,0.2,V,0.5,V,0.4,V,0.4,V,0.6,V,0.8,V,0.0,N,2.0000000000000004
647,443,28,79,18,6,28079018_6_48,2015,12,0.8,V,0.9,V,0.8,V,0.9,V,0.7,V,0.5,V,0.5,V,0.4,V,0.5,V,0.5,V,0.4,V,0.3,V,0.5,V,0.4,V,0.5,V,0.7,V,0.7,V,0.8,V,0.6,V,0.5,V,0.6,V,0.7,V,0.8,V,0.7,V,0.7,V,0.6,V,0.5,V,0.4,V,0.3,V,0.3,V,0.3,V,2.0903225806451613
648,552,28,79,24,6,28079024_6_48,2015,1,0.6,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.4,V,0.5,V,0.3,V,0.4,V,0.4,V,0.3,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.2,V,0.2,V,0.4,V,0.3,V,0.3,V,0.5,V,0.4,V,0.3,V,0.2,V,0.1,V,0.2,V,1.9096774193548385
649,553,28,79,24,6,28079024_6_48,2015,2,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,N,0.2,N,0.2,V,0.2,V,0.3,V,0.0,N,0.0,N,0.0,N,1.9857142857142864
650,554,28,79,24,6,28079024_6_48,2015,3,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,N,0.2,V,0.2,V,1.8483870967741944
651,555,28,79,24,6,28079024_6_48,2015,4,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.0,N,1.903333333333336
652,556,28,79,24,6,28079024_6_48,2015,5,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,1.8774193548387124
653,557,28,79,24,6,28079024_6_48,2015,6,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.0,N,1.9600000000000029
654,558,28,79,24,6,28079024_6_48,2015,7,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.1,V,1.9354838709677444
655,559,28,79,24,6,28079024_6_48,2015,8,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,1.9709677419354865
656,560,28,79,24,6,28079024_6_48,2015,9,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.0,N,2.063333333333336
657,561,28,79,24,6,28079024_6_48,2015,10,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.1,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.4,V,0.2,V,2.0741935483870977
658,562,28,79,24,6,28079024_6_48,2015,11,0.2,V,0.2,N,0.6,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.1,V,0.1,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.0,N,2.0966666666666685
659,563,28,79,24,6,28079024_6_48,2015,12,0.5,V,0.5,V,0.5,V,0.5,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.5,V,0.5,V,0.5,V,0.4,V,0.4,V,0.5,V,0.5,V,0.5,V,0.5,V,0.4,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,2.27741935483871
660,768,28,79,35,6,28079035_6_48,2015,1,1.0,V,1.1,V,1.0,V,1.2,V,0.9,V,0.9,V,1.0,V,1.1,V,1.2,V,1.0,V,0.8,V,0.8,V,0.7,V,0.6,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.4,V,0.4,V,0.7,V,0.7,V,0.5,V,0.7,V,0.6,V,0.7,V,0.5,V,0.3,V,0.3,V,2.635483870967743
661,769,28,79,35,6,28079035_6_48,2015,2,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.6,V,0.6,V,0.4,V,0.5,V,0.5,V,0.5,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.5,V,0.6,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.0,N,0.0,N,0.0,N,2.5892857142857153
662,770,28,79,35,6,28079035_6_48,2015,3,0.3,V,0.3,V,0.5,V,0.6,V,0.4,V,0.5,V,0.8,V,0.6,V,0.6,V,0.7,V,0.7,V,0.6,V,0.4,V,0.4,V,0.4,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.6,V,0.4,V,0.4,V,0.5,V,2.4741935483870985
663,771,28,79,35,6,28079035_6_48,2015,4,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.3,N,0.3,V,0.3,V,0.3,V,0.0,N,2.9499999999999993
664,772,28,79,35,6,28079035_6_48,2015,5,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,2.374193548387096
665,773,28,79,35,6,28079035_6_48,2015,6,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.0,N,2.453333333333332
666,774,28,79,35,6,28079035_6_48,2015,7,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,2.3903225806451607
667,775,28,79,35,6,28079035_6_48,2015,8,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.4,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.4,V,0.2,V,0.2,V,0.2,V,2.4129032258064522
668,776,28,79,35,6,28079035_6_48,2015,9,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.4,V,0.3,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.0,N,2.5700000000000003
669,777,28,79,35,6,28079035_6_48,2015,10,0.4,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.4,V,0.4,V,0.5,V,0.5,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.6,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.7,V,0.7,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.6,V,0.5,V,2.638709677419356
670,778,28,79,35,6,28079035_6_48,2015,11,0.4,V,0.4,V,0.3,V,0.4,V,0.4,V,0.7,V,0.7,V,0.5,V,0.6,V,0.9,V,1.0,V,0.8,V,0.9,V,0.6,V,0.6,V,0.6,V,0.7,V,0.8,V,0.8,V,0.7,V,0.3,V,0.3,V,0.3,V,0.5,V,0.4,V,0.5,V,0.5,V,0.5,V,0.6,V,0.9,V,0.0,N,2.9200000000000004
671,779,28,79,35,6,28079035_6_48,2015,12,0.8,V,1.0,V,0.9,V,1.1,V,0.8,V,0.6,V,0.5,V,0.6,V,0.6,V,0.5,V,0.5,V,0.4,V,0.6,V,0.5,V,0.6,V,0.8,V,1.0,V,0.9,V,0.9,V,0.6,V,0.7,V,0.9,V,0.8,V,0.7,V,0.6,V,0.5,V,0.4,V,0.4,V,0.3,V,0.4,V,0.4,V,2.9451612903225803
672,840,28,79,36,6,28079036_6_48,2015,1,1.3,V,0.9,V,0.7,V,0.7,V,0.7,V,0.9,V,0.7,V,0.6,V,0.8,V,0.6,V,0.5,V,0.6,V,0.5,V,0.6,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.5,V,0.4,V,0.4,V,0.6,V,0.4,V,0.4,V,0.6,V,0.5,V,0.6,V,0.4,V,0.2,V,0.2,V,2.8709677419354844
673,841,28,79,36,6,28079036_6_48,2015,2,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.5,V,0.6,V,0.6,V,0.5,V,0.5,V,0.4,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.4,V,0.5,V,0.3,V,0.4,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.0,N,0.0,N,0.0,N,2.9642857142857144
674,842,28,79,36,6,28079036_6_48,2015,3,0.2,V,0.3,V,0.4,V,0.4,V,0.3,V,0.5,V,0.5,V,0.3,V,0.4,V,0.4,V,0.5,V,0.5,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.5,V,0.3,V,0.2,V,0.3,V,0.4,V,0.4,V,0.3,V,0.4,V,0.4,V,2.7548387096774207
675,843,28,79,36,6,28079036_6_48,2015,4,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.0,N,2.7700000000000005
676,844,28,79,36,6,28079036_6_48,2015,5,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,2.66451612903226
677,845,28,79,36,6,28079036_6_48,2015,6,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,N,0.2,N,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.0,N,2.766666666666669
678,846,28,79,36,6,28079036_6_48,2015,7,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.1,N,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,2.7193548387096795
679,847,28,79,36,6,28079036_6_48,2015,8,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,N,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,2.7419354838709697
680,848,28,79,36,6,28079036_6_48,2015,9,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.1,V,0.2,V,0.2,V,0.1,V,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.0,N,2.8866666666666676
681,849,28,79,36,6,28079036_6_48,2015,10,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.4,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.5,V,0.6,V,0.5,V,0.3,V,0.4,V,0.2,V,0.2,V,0.3,V,0.4,V,0.4,V,2.9258064516129036
682,850,28,79,36,6,28079036_6_48,2015,11,0.5,V,0.3,V,0.2,V,0.5,V,0.4,V,0.7,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.6,V,0.5,V,0.4,V,0.4,V,0.6,V,0.6,V,0.6,V,0.7,V,0.6,V,0.2,V,0.3,V,0.3,V,0.7,V,0.3,V,0.6,V,0.5,V,0.6,V,0.5,V,0.5,V,0.0,N,3.21
683,851,28,79,36,6,28079036_6_48,2015,12,0.7,V,0.9,V,0.7,V,0.7,V,0.6,V,0.5,V,0.5,V,0.5,V,0.6,V,0.6,V,0.5,V,0.5,V,0.5,V,0.3,V,0.6,V,0.6,V,0.7,V,0.7,V,0.6,V,0.5,V,0.6,V,0.6,V,0.7,V,0.7,V,0.6,V,0.5,V,0.6,V,0.5,V,0.3,V,0.3,V,0.3,V,3.241935483870966
684,1008,28,79,39,6,28079039_6_48,2015,1,1.3,V,1.5,V,1.5,V,1.5,V,1.1,V,0.9,V,1.1,V,0.8,V,1.3,V,1.2,V,0.7,V,0.7,V,0.7,V,0.6,V,0.4,V,0.3,V,0.4,V,0.4,V,0.3,V,0.5,V,0.4,V,0.5,V,0.7,V,0.6,V,0.4,V,0.8,V,0.5,V,0.8,V,0.4,V,0.2,V,0.3,V,3.4451612903225812
685,1009,28,79,39,6,28079039_6_48,2015,2,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.4,V,0.4,V,0.5,V,0.5,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.4,V,0.6,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.0,N,0.0,N,0.0,N,3.3892857142857147
686,1010,28,79,39,6,28079039_6_48,2015,3,0.2,V,0.3,V,0.4,V,0.4,V,0.3,V,0.6,V,0.8,V,0.5,V,0.6,V,0.5,V,0.6,V,0.6,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.4,V,0.6,V,0.3,V,0.3,V,0.5,V,3.1645161290322563
687,1011,28,79,39,6,28079039_6_48,2015,4,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.5,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.0,N,3.186666666666665
688,1012,28,79,39,6,28079039_6_48,2015,5,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,3.103225806451615
689,1013,28,79,39,6,28079039_6_48,2015,6,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.0,N,3.2233333333333336
690,1014,28,79,39,6,28079039_6_48,2015,7,0.3,V,0.2,V,0.3,V,0.2,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,0.2,N,0.1,N,0.1,N,0.3,V,0.2,V,0.2,V,0.2,V,3.154838709677419
691,1015,28,79,39,6,28079039_6_48,2015,8,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.3,V,0.2,V,0.2,V,0.2,V,0.4,V,0.3,V,0.3,V,0.4,V,0.2,V,0.2,V,0.2,V,3.1967741935483884
692,1016,28,79,39,6,28079039_6_48,2015,9,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.4,V,0.4,V,0.3,V,0.5,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.0,N,3.366666666666668
693,1017,28,79,39,6,28079039_6_48,2015,10,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.4,V,0.5,V,0.6,V,0.8,V,0.4,V,0.3,V,0.3,V,0.4,V,0.5,V,0.6,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.6,V,0.7,V,0.6,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.5,V,0.3,V,3.399999999999999
694,1018,28,79,39,6,28079039_6_48,2015,11,0.3,V,0.3,V,0.3,V,0.5,V,0.5,V,1.0,V,0.7,N,0.6,V,0.7,V,0.9,V,1.1,V,0.9,V,0.6,V,0.6,V,0.7,V,0.7,V,0.7,V,0.9,V,1.0,V,0.8,V,0.2,V,0.3,V,0.3,V,0.6,V,0.4,V,0.5,V,0.7,N,0.5,V,0.8,V,1.1,V,0.0,N,3.773333333333333
695,1019,28,79,39,6,28079039_6_48,2015,12,1.0,V,1.4,V,1.1,V,1.4,V,1.0,V,0.8,V,0.4,V,0.4,V,0.6,V,0.6,V,0.4,V,0.3,V,0.5,V,0.5,V,0.7,V,0.9,V,1.0,V,0.8,V,0.9,V,0.5,V,0.7,V,1.0,V,1.0,V,0.8,V,0.7,V,0.6,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,3.770967741935485
696,1524,28,79,56,6,28079056_6_48,2015,1,1.0,V,1.1,V,1.0,V,1.1,V,1.1,V,1.0,V,1.1,V,1.0,V,1.2,V,0.9,V,1.1,V,1.0,V,0.8,V,0.7,V,0.5,V,0.5,V,0.5,V,0.5,V,0.6,V,0.7,V,0.6,V,0.5,V,0.9,V,0.8,V,0.7,V,1.1,V,0.9,V,0.8,V,0.6,V,0.4,V,0.4,V,3.906451612903225
697,1525,28,79,56,6,28079056_6_48,2015,2,0.4,V,0.4,V,0.5,V,0.5,V,0.5,V,0.6,V,0.7,V,0.7,V,0.5,V,0.4,V,0.4,V,0.5,V,0.4,V,0.2,V,0.2,V,0.3,V,0.3,V,0.4,V,0.5,V,0.5,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.0,N,0.0,N,0.0,N,3.8678571428571438
698,1526,28,79,56,6,28079056_6_48,2015,3,0.2,V,0.3,V,0.4,V,0.4,V,0.4,V,0.5,V,0.6,V,0.4,V,0.5,V,0.5,V,0.5,V,0.5,V,0.4,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.5,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,3.535483870967742
699,1527,28,79,56,6,28079056_6_48,2015,4,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.0,N,3.5666666666666655
700,1528,28,79,56,6,28079056_6_48,2015,5,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.4,V,0.2,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,3.48709677419355
701,1529,28,79,56,6,28079056_6_48,2015,6,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.0,N,3.6133333333333337
