,index,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
1739,103,28,79,8,8,28079008_8_8,2016,8,44.0,V,62.0,V,72.0,V,58.0,V,32.0,V,32.0,V,37.0,V,48.0,V,46.0,V,23.0,V,36.0,V,38.0,V,33.0,V,29.0,V,36.0,V,56.0,V,64.0,V,50.0,V,50.0,V,31.0,V,35.0,V,45.0,V,55.0,V,48.0,V,48.0,V,51.0,V,47.0,V,66.0,V,51.0,V,48.0,V,60.0,V,46.774193548387096
1740,104,28,79,8,8,28079008_8_8,2016,9,48.0,V,78.0,V,83.0,V,82.0,V,84.0,V,92.0,V,95.0,V,77.0,V,55.0,V,45.0,V,58.0,V,69.0,V,44.0,V,45.0,V,56.0,V,55.0,V,35.0,V,35.0,V,59.0,V,61.0,V,77.0,V,88.0,V,94.0,V,74.0,V,73.0,V,54.0,V,50.0,V,37.0,V,64.0,V,71.0,V,0.0,N,65.26666666666667
1741,105,28,79,8,8,28079008_8_8,2016,10,75.0,V,64.0,V,77.0,V,89.0,V,90.0,V,97.0,V,88.0,V,89.0,V,55.0,V,60.0,V,76.0,V,41.0,V,50.0,V,54.0,V,66.0,V,65.0,V,69.0,V,59.0,V,66.0,V,63.0,V,64.0,V,52.0,V,27.0,V,49.0,V,63.0,V,81.0,V,83.0,V,73.0,V,88.0,V,91.0,V,105.0,V,70.64516129032258
1742,106,28,79,8,8,28079008_8_8,2016,11,79.0,V,79.0,V,95.0,V,68.0,V,43.0,V,44.0,V,57.0,V,61.0,V,47.0,V,84.0,V,89.0,V,74.0,V,58.0,V,52.0,V,66.0,V,85.0,V,104.0,V,85.0,V,63.0,V,38.0,V,49.0,V,66.0,V,59.0,V,64.0,V,63.0,V,61.0,V,53.0,V,60.0,V,65.0,V,59.0,V,0.0,N,66.4
1743,107,28,79,8,8,28079008_8_8,2016,12,63.0,V,73.0,V,60.0,V,47.0,V,52.0,V,57.0,V,78.0,V,64.0,V,73.0,V,67.0,V,62.0,V,82.0,V,81.0,V,66.0,V,61.0,V,59.0,V,39.0,V,36.0,V,61.0,V,89.0,V,89.0,V,103.0,V,80.0,V,55.0,V,53.0,V,89.0,V,104.0,V,86.0,V,99.0,V,107.0,V,67.0,V,71.7741935483871
1744,240,28,79,11,8,28079011_8_8,2016,1,41.0,V,26.0,V,26.0,V,19.0,V,34.0,V,18.0,V,16.0,V,37.0,V,26.0,V,16.0,V,29.0,V,46.0,V,72.0,V,64.0,V,39.0,V,35.0,V,54.0,V,43.0,V,68.0,V,69.0,V,61.0,V,60.0,V,57.0,V,55.0,V,66.0,V,57.0,V,61.0,V,52.0,V,42.0,V,33.0,V,52.0,V,45.096774193548384
1745,241,28,79,11,8,28079011_8_8,2016,2,66.0,V,72.0,V,34.0,V,41.0,V,58.0,V,46.0,V,23.0,V,24.0,V,18.0,V,19.0,V,27.0,V,20.0,V,12.0,V,21.0,V,34.0,V,35.0,V,49.0,V,32.0,V,34.0,V,54.0,V,45.0,V,50.0,V,48.0,V,52.0,V,39.0,V,38.0,V,20.0,V,27.0,V,39.0,V,0.0,N,0.0,N,38.0
1746,242,28,79,11,8,28079011_8_8,2016,3,83.0,V,60.0,V,47.0,V,38.0,V,28.0,V,25.0,V,35.0,V,40.0,V,48.0,V,34.0,V,27.0,V,41.0,V,29.0,V,35.0,V,44.0,V,84.0,V,55.0,V,39.0,V,29.0,V,35.0,V,36.0,V,34.0,V,40.0,V,31.0,V,50.0,V,34.0,V,13.0,V,18.0,V,27.0,V,54.0,V,26.0,V,40.16129032258065
1747,243,28,79,11,8,28079011_8_8,2016,4,36.0,V,29.0,V,28.0,V,53.0,V,34.0,V,36.0,V,41.0,V,29.0,V,28.0,V,17.0,V,42.0,V,45.0,V,32.0,V,47.0,V,48.0,V,30.0,V,18.0,V,31.0,V,40.0,V,50.0,V,32.0,V,50.0,V,49.0,V,20.0,V,43.0,V,46.0,V,49.0,V,33.0,V,36.0,V,27.0,V,0.0,N,37.53333333333333
1748,244,28,79,11,8,28079011_8_8,2016,5,11.0,V,27.0,V,47.0,V,62.0,V,50.0,V,50.0,V,29.0,V,30.0,V,47.0,V,55.0,V,46.0,V,27.0,V,35.0,V,33.0,V,27.0,V,23.0,V,40.0,V,56.0,V,35.0,V,51.0,V,44.0,V,16.0,V,41.0,V,43.0,V,31.0,V,47.0,V,46.0,V,24.0,V,16.0,V,39.0,V,29.0,V,38.225806451612904
1749,245,28,79,11,8,28079011_8_8,2016,6,40.0,V,46.0,V,53.0,V,30.0,V,32.0,V,52.0,V,54.0,V,68.0,V,47.0,V,45.0,V,24.0,V,29.0,V,29.0,V,28.0,V,25.0,V,25.0,V,34.0,V,14.0,V,17.0,V,37.0,V,42.0,V,38.0,V,39.0,V,55.0,V,34.0,V,16.0,V,57.0,V,46.0,V,57.0,V,55.0,V,0.0,N,39.9
1750,246,28,79,11,8,28079011_8_8,2016,7,56.0,V,46.0,V,27.0,V,38.0,V,38.0,V,41.0,V,42.0,V,71.0,V,58.0,V,43.0,V,51.0,V,37.0,V,17.0,V,22.0,V,42.0,V,42.0,V,41.0,V,39.0,V,59.0,V,56.0,V,57.0,V,38.0,V,10.0,V,18.0,V,22.0,V,52.0,V,38.0,V,61.0,V,45.0,V,33.0,V,20.0,V,41.61290322580645
1751,247,28,79,11,8,28079011_8_8,2016,8,44.0,V,57.0,V,46.0,V,46.0,V,19.0,V,14.0,V,24.0,V,47.0,V,39.0,V,11.0,V,24.0,V,31.0,V,29.0,V,19.0,V,17.0,V,37.0,V,39.0,V,33.0,V,29.0,V,16.0,V,26.0,V,42.0,V,43.0,V,31.0,V,34.0,V,43.0,V,35.0,V,49.0,V,35.0,V,42.0,V,58.0,V,35.16129032258065
1752,248,28,79,11,8,28079011_8_8,2016,9,37.0,V,76.0,V,70.0,V,62.0,V,67.0,V,75.0,V,60.0,V,58.0,V,44.0,V,28.0,V,51.0,V,64.0,V,39.0,V,36.0,V,35.0,V,38.0,V,18.0,V,23.0,V,57.0,V,47.0,V,51.0,V,72.0,V,85.0,V,58.0,V,63.0,V,48.0,V,28.0,V,31.0,V,65.0,V,72.0,V,0.0,N,53.0
1753,249,28,79,11,8,28079011_8_8,2016,10,55.0,V,53.0,V,71.0,V,83.0,V,72.0,V,80.0,V,66.0,V,71.0,V,43.0,V,44.0,V,58.0,V,31.0,V,30.0,V,33.0,V,61.0,V,50.0,V,48.0,V,44.0,V,60.0,V,56.0,V,54.0,V,52.0,V,31.0,V,46.0,V,45.0,V,72.0,V,70.0,V,61.0,V,69.0,V,66.0,V,93.0,V,58.096774193548384
1754,250,28,79,11,8,28079011_8_8,2016,11,73.0,V,65.0,V,82.0,V,68.0,V,27.0,V,31.0,V,49.0,V,43.0,V,31.0,V,75.0,V,77.0,V,62.0,V,44.0,V,34.0,V,47.0,V,73.0,V,86.0,V,81.0,V,51.0,V,41.0,V,39.0,V,48.0,V,51.0,V,55.0,V,47.0,V,39.0,V,27.0,V,40.0,V,45.0,V,39.0,V,0.0,N,53.46666666666667
1755,251,28,79,11,8,28079011_8_8,2016,12,46.0,V,66.0,V,45.0,V,31.0,V,29.0,V,44.0,V,72.0,V,52.0,V,58.0,V,60.0,V,50.0,V,87.0,V,65.0,V,60.0,V,53.0,V,39.0,V,15.0,V,14.0,V,47.0,V,78.0,V,60.0,V,92.0,V,62.0,V,42.0,V,56.0,V,85.0,V,78.0,V,66.0,V,89.0,V,94.0,V,55.0,V,58.87096774193548
1756,324,28,79,16,8,28079016_8_8,2016,1,41.0,V,30.0,V,39.0,V,26.0,V,31.0,V,27.0,V,23.0,V,36.0,V,31.0,V,21.0,V,31.0,V,49.0,V,72.0,V,65.0,V,29.0,V,32.0,V,61.0,V,52.0,V,74.0,V,76.0,V,66.0,V,57.0,V,46.0,V,40.0,V,59.0,V,57.0,V,58.0,V,63.0,V,49.0,V,41.0,V,52.0,V,47.41935483870968
1757,325,28,79,16,8,28079016_8_8,2016,2,68.0,V,76.0,V,33.0,V,47.0,V,60.0,V,47.0,V,33.0,V,45.0,V,31.0,V,31.0,V,39.0,V,32.0,V,22.0,V,22.0,V,25.0,V,24.0,V,60.0,V,38.0,V,45.0,V,50.0,V,49.0,V,59.0,V,67.0,V,63.0,V,39.0,V,37.0,V,14.0,V,16.0,V,25.0,V,0.0,N,0.0,N,42.55172413793103
1758,326,28,79,16,8,28079016_8_8,2016,3,51.0,V,45.0,V,49.0,V,53.0,V,21.0,V,22.0,V,23.0,V,29.0,V,50.0,V,19.0,V,20.0,V,42.0,V,29.0,V,35.0,V,43.0,V,76.0,V,54.0,V,41.0,V,30.0,V,32.0,V,36.0,V,28.0,V,33.0,V,38.0,V,51.0,V,38.0,V,14.0,V,28.0,V,35.0,V,52.0,V,19.0,V,37.87096774193548
1759,327,28,79,16,8,28079016_8_8,2016,4,19.0,V,35.0,V,33.0,V,55.0,V,19.0,V,30.0,V,36.0,V,19.0,V,33.0,V,18.0,V,35.0,V,41.0,V,35.0,V,41.0,V,44.0,V,27.0,V,18.0,V,27.0,V,33.0,V,37.0,V,35.0,V,45.0,V,38.0,V,16.0,V,42.0,V,46.0,V,50.0,V,23.0,V,30.0,V,21.0,V,0.0,N,34.0
1760,328,28,79,16,8,28079016_8_8,2016,5,9.0,V,24.0,V,41.0,V,52.0,V,43.0,V,34.0,V,21.0,V,21.0,V,38.0,V,48.0,V,43.0,V,26.0,V,31.0,V,28.0,V,17.0,V,19.0,V,31.0,V,41.0,V,20.0,V,39.0,V,30.0,V,12.0,V,30.0,V,33.0,V,25.0,V,38.0,V,40.0,V,26.0,V,13.0,V,32.0,V,22.0,V,31.193548387096776
1761,329,28,79,16,8,28079016_8_8,2016,6,33.0,V,40.0,V,47.0,V,24.0,V,21.0,V,44.0,V,43.0,V,54.0,V,43.0,V,34.0,V,18.0,V,21.0,V,19.0,V,19.0,V,18.0,V,19.0,V,23.0,V,12.0,V,12.0,V,27.0,V,32.0,V,30.0,V,28.0,V,44.0,V,18.0,V,12.0,V,37.0,V,37.0,V,42.0,V,43.0,V,0.0,N,31.166666666666668
1762,330,28,79,16,8,28079016_8_8,2016,7,39.0,V,36.0,V,15.0,V,26.0,V,28.0,V,31.0,V,28.0,V,46.0,V,30.0,V,30.0,V,38.0,V,26.0,V,13.0,V,16.0,V,27.0,V,30.0,V,26.0,V,27.0,V,35.0,V,36.0,V,47.0,V,24.0,V,8.0,V,9.0,V,16.0,V,34.0,V,24.0,V,34.0,V,30.0,V,28.0,V,14.0,V,28.806451612903224
1763,331,28,79,16,8,28079016_8_8,2016,8,25.0,V,37.0,V,39.0,V,40.0,V,14.0,V,15.0,V,20.0,V,39.0,V,32.0,V,10.0,V,19.0,V,27.0,V,24.0,V,18.0,V,17.0,V,28.0,V,37.0,V,33.0,V,31.0,V,13.0,V,14.0,V,28.0,V,37.0,V,26.0,V,31.0,V,29.0,V,23.0,V,39.0,V,26.0,V,31.0,V,39.0,V,28.516129032258064
1764,332,28,79,16,8,28079016_8_8,2016,9,25.0,V,47.0,V,48.0,V,51.0,V,51.0,V,64.0,V,49.0,V,43.0,V,34.0,V,22.0,V,36.0,V,53.0,V,28.0,V,24.0,V,28.0,V,30.0,V,16.0,V,18.0,V,47.0,V,37.0,V,50.0,V,70.0,V,78.0,V,53.0,V,53.0,V,36.0,V,26.0,V,23.0,V,45.0,V,54.0,V,0.0,N,42.766666666666666
1765,333,28,79,16,8,28079016_8_8,2016,10,42.0,V,47.0,V,48.0,V,63.0,V,62.0,V,67.0,V,60.0,V,56.0,V,31.0,V,40.0,V,56.0,V,25.0,V,30.0,V,31.0,V,42.0,V,39.0,V,40.0,V,31.0,V,47.0,V,36.0,V,37.0,V,38.0,V,19.0,V,32.0,V,31.0,V,30.0,V,44.0,V,49.0,V,49.0,V,45.0,V,72.0,V,44.645161290322584
1766,334,28,79,16,8,28079016_8_8,2016,11,53.0,V,63.0,V,71.0,V,57.0,V,30.0,V,27.0,V,51.0,V,44.0,V,36.0,V,74.0,V,76.0,V,63.0,V,38.0,V,35.0,V,49.0,V,75.0,V,90.0,V,86.0,V,52.0,V,32.0,V,44.0,V,52.0,V,49.0,V,55.0,V,45.0,V,38.0,V,30.0,V,40.0,V,45.0,V,34.0,V,0.0,N,52.666666666666664
1767,335,28,79,16,8,28079016_8_8,2016,12,42.0,V,60.0,V,44.0,V,25.0,V,30.0,V,42.0,V,60.0,V,51.0,V,54.0,V,54.0,V,49.0,V,88.0,V,70.0,V,56.0,V,50.0,V,41.0,V,19.0,V,17.0,V,34.0,V,73.0,V,59.0,V,74.0,V,51.0,V,43.0,V,39.0,V,56.0,V,56.0,V,65.0,V,69.0,V,78.0,V,49.0,V,53.064516129032256
1768,384,28,79,17,8,28079017_8_8,2016,1,30.0,V,33.0,V,27.0,V,21.0,V,30.0,V,19.0,V,17.0,V,29.0,V,27.0,V,14.0,V,24.0,V,51.0,V,83.0,V,63.0,V,42.0,V,60.0,V,70.0,V,38.0,V,72.0,V,64.0,V,51.0,V,63.0,V,65.0,V,68.0,V,84.0,V,69.0,V,46.0,V,49.0,V,53.0,V,47.0,V,47.0,V,48.516129032258064
1769,385,28,79,17,8,28079017_8_8,2016,2,86.0,V,88.0,V,45.0,V,58.0,V,76.0,V,54.0,V,21.0,V,26.0,V,16.0,V,17.0,V,22.0,V,17.0,V,13.0,V,12.0,V,18.0,V,27.0,V,50.0,V,33.0,V,43.0,V,65.0,V,63.0,V,72.0,V,56.0,V,46.0,V,32.0,V,29.0,V,15.0,V,19.0,V,47.0,V,0.0,N,0.0,N,41.89655172413793
1770,386,28,79,17,8,28079017_8_8,2016,3,76.0,V,52.0,V,41.0,V,51.0,V,21.0,V,17.0,V,22.0,V,32.0,V,42.0,V,24.0,V,34.0,V,56.0,V,50.0,V,43.0,V,51.0,V,67.0,V,66.0,V,50.0,V,28.0,V,33.0,V,40.0,V,39.0,V,49.0,V,37.0,V,46.0,V,31.0,V,13.0,V,19.0,V,28.0,V,56.0,V,18.0,V,41.354838709677416
1771,387,28,79,17,8,28079017_8_8,2016,4,30.0,V,41.0,V,32.0,V,42.0,V,30.0,V,48.0,V,44.0,V,20.0,V,26.0,V,13.0,V,29.0,V,34.0,V,31.0,V,39.0,V,44.0,V,21.0,V,19.0,V,35.0,V,34.0,V,32.0,V,32.0,V,37.0,V,34.0,V,28.0,V,43.0,V,50.0,V,44.0,V,30.0,V,29.0,V,26.0,V,0.0,N,34.93333333333333
1772,388,28,79,17,8,28079017_8_8,2016,5,10.0,V,32.0,V,65.0,V,57.0,V,41.0,V,26.0,V,18.0,V,16.0,V,28.0,V,35.0,V,33.0,V,20.0,V,26.0,V,25.0,V,34.0,V,28.0,V,52.0,V,47.0,V,20.0,V,46.0,V,44.0,V,11.0,V,35.0,V,45.0,V,24.0,V,39.0,V,38.0,V,28.0,V,12.0,V,25.0,V,32.0,V,33.67741935483871
1773,389,28,79,17,8,28079017_8_8,2016,6,31.0,V,50.0,V,56.0,V,24.0,V,32.0,V,42.0,V,50.0,V,56.0,V,56.0,V,30.0,V,23.0,V,15.0,V,13.0,V,16.0,V,14.0,V,18.0,V,22.0,V,16.0,V,13.0,V,30.0,V,26.0,V,21.0,V,25.0,V,54.0,V,27.0,V,13.0,V,32.0,V,47.0,V,36.0,V,39.0,V,0.0,N,32.666666666666664
1774,390,28,79,17,8,28079017_8_8,2016,7,35.0,V,33.0,V,13.0,V,20.0,V,28.0,V,30.0,V,29.0,V,39.0,V,53.0,V,30.0,V,35.0,V,28.0,V,14.0,V,19.0,V,37.0,V,36.0,V,27.0,V,25.0,V,30.0,V,33.0,V,44.0,V,24.0,V,10.0,V,15.0,V,22.0,V,37.0,V,26.0,V,34.0,V,38.0,V,32.0,V,18.0,V,30.580645161290324
1775,391,28,79,17,8,28079017_8_8,2016,8,29.0,V,48.0,V,51.0,V,30.0,V,18.0,V,22.0,V,25.0,V,35.0,V,34.0,V,12.0,V,26.0,V,29.0,V,24.0,V,14.0,V,16.0,V,34.0,V,40.0,V,34.0,V,25.0,V,14.0,V,24.0,V,35.0,V,35.0,V,21.0,V,27.0,V,32.0,V,28.0,V,44.0,V,33.0,V,37.0,V,42.0,V,31.387096774193548
1776,392,28,79,17,8,28079017_8_8,2016,9,22.0,V,52.0,V,70.0,V,64.0,V,66.0,V,73.0,V,69.0,V,44.0,V,35.0,V,46.0,V,39.0,V,54.0,V,27.0,V,31.0,V,35.0,V,34.0,V,28.0,V,21.0,V,47.0,V,59.0,V,67.0,V,69.0,V,75.0,V,67.0,V,60.0,V,42.0,V,36.0,V,22.0,V,53.0,V,65.0,V,0.0,N,50.93333333333333
1777,393,28,79,17,8,28079017_8_8,2016,10,59.0,V,45.0,V,72.0,V,77.0,V,86.0,V,90.0,V,76.0,V,79.0,V,64.0,V,52.0,V,59.0,V,21.0,V,32.0,V,33.0,V,45.0,V,55.0,V,60.0,V,46.0,V,44.0,V,31.0,V,39.0,V,33.0,V,17.0,V,34.0,V,34.0,V,46.0,V,41.0,V,50.0,V,59.0,V,79.0,V,99.0,V,55.29032258064516
1778,394,28,79,17,8,28079017_8_8,2016,11,66.0,V,80.0,V,86.0,V,54.0,V,29.0,V,29.0,V,42.0,V,49.0,V,28.0,V,64.0,V,86.0,V,68.0,V,50.0,V,39.0,V,63.0,V,82.0,V,96.0,V,77.0,V,55.0,V,29.0,V,35.0,V,57.0,V,57.0,V,48.0,V,46.0,V,39.0,V,36.0,V,60.0,V,65.0,V,29.0,V,0.0,N,56.733333333333334
1779,395,28,79,17,8,28079017_8_8,2016,12,40.0,V,70.0,V,52.0,V,18.0,V,41.0,V,54.0,V,83.0,V,68.0,V,83.0,V,81.0,V,64.0,V,53.0,V,77.0,V,48.0,V,47.0,V,44.0,V,23.0,V,18.0,V,53.0,V,97.0,V,106.0,V,120.0,V,101.0,V,74.0,V,64.0,V,96.0,V,131.0,V,116.0,V,121.0,V,132.0,V,97.0,V,75.19354838709677
1780,456,28,79,18,8,28079018_8_8,2016,1,37.0,V,27.0,V,24.0,V,17.0,V,20.0,V,19.0,V,14.0,V,27.0,V,22.0,V,12.0,V,20.0,V,42.0,V,72.0,V,56.0,V,42.0,V,53.0,V,57.0,V,38.0,V,64.0,V,60.0,V,57.0,V,70.0,V,55.0,V,49.0,V,68.0,V,57.0,V,56.0,V,49.0,V,55.0,V,37.0,V,39.0,V,44.354838709677416
1781,457,28,79,18,8,28079018_8_8,2016,2,66.0,V,66.0,V,36.0,V,50.0,V,65.0,V,45.0,V,20.0,V,25.0,V,15.0,V,16.0,V,21.0,V,15.0,V,11.0,V,10.0,V,16.0,V,30.0,V,41.0,V,38.0,V,44.0,V,63.0,V,55.0,V,65.0,V,55.0,V,43.0,V,30.0,V,31.0,V,11.0,V,18.0,V,40.0,V,0.0,N,0.0,N,38.0
1782,458,28,79,18,8,28079018_8_8,2016,3,73.0,V,49.0,V,39.0,V,47.0,V,14.0,V,15.0,V,19.0,V,29.0,V,35.0,V,22.0,V,34.0,V,50.0,V,52.0,V,42.0,V,49.0,V,59.0,V,66.0,V,44.0,V,27.0,V,29.0,V,41.0,V,34.0,V,46.0,V,33.0,V,44.0,V,28.0,V,10.0,V,18.0,V,24.0,V,50.0,V,16.0,V,38.70967741935484
1783,459,28,79,18,8,28079018_8_8,2016,4,22.0,V,35.0,V,33.0,V,46.0,V,23.0,V,40.0,V,42.0,V,18.0,V,19.0,V,13.0,V,30.0,V,35.0,V,29.0,V,40.0,V,40.0,V,21.0,V,17.0,V,33.0,V,43.0,V,47.0,V,27.0,V,37.0,V,35.0,V,29.0,V,39.0,V,46.0,V,41.0,V,28.0,V,30.0,V,24.0,V,0.0,N,34.166666666666664
1784,460,28,79,18,8,28079018_8_8,2016,5,12.0,V,32.0,V,54.0,V,58.0,V,48.0,V,31.0,V,16.0,V,21.0,V,32.0,V,43.0,V,30.0,V,18.0,V,24.0,V,21.0,V,39.0,V,36.0,V,48.0,V,40.0,V,19.0,V,45.0,V,39.0,V,10.0,V,37.0,V,38.0,V,22.0,V,33.0,V,33.0,V,22.0,V,11.0,V,21.0,V,26.0,V,33.0
1785,461,28,79,18,8,28079018_8_8,2016,6,33.0,V,41.0,V,47.0,V,22.0,V,25.0,V,40.0,V,44.0,V,52.0,V,50.0,V,24.0,V,18.0,V,12.0,V,12.0,V,12.0,V,12.0,V,18.0,V,15.0,V,13.0,V,14.0,V,33.0,V,32.0,V,25.0,V,24.0,V,46.0,V,25.0,V,13.0,V,33.0,V,40.0,V,38.0,V,35.0,V,0.0,N,30.433333333333334
1786,462,28,79,18,8,28079018_8_8,2016,7,32.0,V,27.0,V,21.0,V,22.0,V,32.0,V,27.0,V,31.0,V,43.0,V,45.0,V,27.0,V,30.0,V,22.0,V,16.0,V,19.0,V,36.0,V,35.0,V,32.0,V,32.0,V,33.0,V,38.0,V,39.0,V,24.0,V,11.0,V,17.0,V,21.0,V,32.0,V,30.0,V,36.0,V,31.0,V,26.0,V,14.0,V,30.548387096774192
1787,463,28,79,18,8,28079018_8_8,2016,8,27.0,V,40.0,V,42.0,V,23.0,V,19.0,V,22.0,V,23.0,V,33.0,V,34.0,V,12.0,V,25.0,V,31.0,V,32.0,V,20.0,V,16.0,V,30.0,V,28.0,V,27.0,V,24.0,V,13.0,V,22.0,V,33.0,V,38.0,V,32.0,V,33.0,V,34.0,V,31.0,V,38.0,V,32.0,V,32.0,V,38.0,V,30.677419354838708
1788,464,28,79,18,8,28079018_8_8,2016,9,26.0,V,51.0,V,55.0,V,52.0,V,57.0,V,64.0,V,59.0,V,41.0,V,30.0,V,32.0,V,37.0,V,57.0,V,24.0,V,21.0,V,26.0,V,28.0,V,28.0,V,23.0,V,49.0,V,52.0,V,54.0,V,59.0,V,69.0,V,60.0,V,57.0,V,37.0,V,37.0,V,26.0,V,50.0,V,59.0,V,0.0,N,46.266666666666666
1789,465,28,79,18,8,28079018_8_8,2016,10,52.0,V,47.0,V,67.0,V,76.0,V,71.0,V,71.0,V,66.0,V,69.0,V,55.0,V,44.0,V,46.0,V,25.0,V,25.0,V,26.0,V,41.0,V,50.0,V,65.0,V,50.0,V,52.0,V,48.0,V,48.0,V,39.0,V,21.0,V,42.0,V,49.0,V,59.0,V,60.0,V,56.0,V,49.0,V,62.0,V,74.0,V,54.0
1790,466,28,79,18,8,28079018_8_8,2016,11,57.0,V,67.0,V,65.0,V,59.0,V,24.0,V,24.0,V,37.0,V,42.0,V,24.0,V,68.0,V,76.0,V,61.0,V,45.0,V,36.0,V,55.0,V,75.0,V,86.0,V,64.0,V,47.0,V,33.0,V,18.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,53.95238095238095
1791,467,28,79,18,8,28079018_8_8,2016,12,0.0,N,46.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,63.0,N,47.0,V,71.0,V,75.0,V,57.0,V,52.0,V,48.0,V,22.0,V,20.0,V,47.0,V,72.0,V,90.0,V,85.0,V,72.0,V,49.0,V,54.0,V,71.0,V,87.0,V,86.0,V,81.0,V,86.0,V,58.0,V,65.65217391304348
1792,576,28,79,24,8,28079024_8_8,2016,1,21.0,V,11.0,V,13.0,V,6.0,V,5.0,V,4.0,V,3.0,V,13.0,V,9.0,V,5.0,V,5.0,V,20.0,V,42.0,V,33.0,V,22.0,V,21.0,V,36.0,V,16.0,V,38.0,V,34.0,V,37.0,V,48.0,V,37.0,V,28.0,V,45.0,V,38.0,V,39.0,V,26.0,V,33.0,V,18.0,V,23.0,V,25.838709677419356
1793,577,28,79,24,8,28079024_8_8,2016,2,41.0,V,41.0,V,18.0,V,31.0,V,48.0,V,31.0,V,5.0,V,8.0,V,4.0,V,4.0,V,4.0,V,4.0,V,2.0,V,2.0,V,6.0,V,15.0,V,18.0,V,18.0,V,25.0,V,30.0,V,30.0,V,33.0,V,26.0,V,22.0,V,9.0,V,12.0,V,2.0,V,6.0,V,15.0,V,0.0,N,0.0,N,20.103448275862068
1794,578,28,79,24,8,28079024_8_8,2016,3,43.0,V,22.0,V,14.0,V,15.0,V,3.0,V,3.0,V,7.0,V,8.0,V,16.0,V,8.0,V,16.0,V,27.0,V,22.0,V,25.0,V,24.0,V,30.0,V,37.0,V,24.0,V,11.0,V,15.0,V,24.0,V,17.0,V,28.0,V,16.0,V,18.0,V,13.0,V,3.0,V,5.0,V,8.0,V,24.0,V,5.0,V,19.516129032258064
1795,579,28,79,24,8,28079024_8_8,2016,4,8.0,V,18.0,V,15.0,V,28.0,V,10.0,V,15.0,V,18.0,V,7.0,V,6.0,V,5.0,V,16.0,V,19.0,V,14.0,V,19.0,V,24.0,V,11.0,V,5.0,V,17.0,V,26.0,V,26.0,V,9.0,V,27.0,V,19.0,V,12.0,V,24.0,V,22.0,V,19.0,V,15.0,V,17.0,V,12.0,V,0.0,N,18.6
1796,580,28,79,24,8,28079024_8_8,2016,5,6.0,V,13.0,V,26.0,V,27.0,V,32.0,V,18.0,V,7.0,V,14.0,V,15.0,V,26.0,V,14.0,V,5.0,V,7.0,V,5.0,V,14.0,V,11.0,V,19.0,V,20.0,V,10.0,V,25.0,V,21.0,V,3.0,V,18.0,V,16.0,V,7.0,V,17.0,V,13.0,V,8.0,V,2.0,V,8.0,V,11.0,V,16.580645161290324
1797,581,28,79,24,8,28079024_8_8,2016,6,18.0,V,21.0,V,23.0,V,9.0,V,0.0,N,5.0,N,19.0,V,28.0,V,16.0,V,9.0,V,7.0,V,3.0,V,3.0,V,3.0,V,3.0,V,5.0,V,4.0,V,5.0,V,7.0,V,16.0,V,16.0,N,12.0,N,12.0,V,22.0,V,9.0,V,6.0,V,15.0,V,21.0,V,19.0,V,16.0,V,0.0,N,14.793103448275861
1798,582,28,79,24,8,28079024_8_8,2016,7,14.0,V,13.0,V,10.0,V,13.0,V,19.0,V,14.0,V,18.0,V,29.0,V,21.0,V,16.0,V,12.0,V,10.0,V,9.0,V,10.0,V,20.0,V,19.0,V,21.0,V,19.0,V,21.0,V,24.0,V,17.0,V,13.0,V,5.0,V,8.0,V,9.0,V,17.0,V,16.0,V,18.0,V,16.0,V,10.0,V,5.0,V,17.548387096774192
1799,583,28,79,24,8,28079024_8_8,2016,8,15.0,V,18.0,V,23.0,V,9.0,V,9.0,V,10.0,V,9.0,V,20.0,V,21.0,V,6.0,V,14.0,V,17.0,V,21.0,V,14.0,V,9.0,V,12.0,V,10.0,V,15.0,V,8.0,V,5.0,V,9.0,V,19.0,V,25.0,V,20.0,V,25.0,V,22.0,V,20.0,V,21.0,V,13.0,V,13.0,V,18.0,V,17.70967741935484
1800,584,28,79,24,8,28079024_8_8,2016,9,17.0,V,23.0,V,24.0,V,30.0,V,24.0,V,29.0,V,31.0,V,22.0,V,14.0,V,14.0,V,16.0,V,38.0,V,13.0,V,13.0,V,14.0,V,16.0,V,15.0,V,13.0,V,31.0,V,27.0,V,28.0,V,32.0,V,41.0,V,36.0,V,34.0,V,21.0,V,18.0,V,16.0,V,29.0,V,36.0,V,0.0,N,26.5
