,index,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
1277,1026,28,79,39,7,28079039_7_8,2014,2,6.0,V,11.0,V,53.0,V,14.0,V,11.0,V,12.0,V,14.0,V,6.0,V,7.0,V,8.0,V,16.0,V,34.0,V,22.0,V,17.0,V,9.0,V,29.0,V,38.0,V,22.0,V,125.0,V,73.0,V,11.0,V,9.0,V,18.0,V,16.0,V,12.0,V,10.0,V,19.0,V,10.0,V,0.0,N,0.0,N,0.0,N,27.321428571428573
1278,1027,28,79,39,7,28079039_7_8,2014,3,9.0,V,6.0,V,8.0,V,9.0,V,25.0,V,57.0,V,71.0,V,52.0,V,3.0,V,21.0,V,27.0,V,18.0,V,8.0,V,39.0,V,38.0,V,20.0,V,37.0,V,62.0,V,26.0,V,27.0,V,19.0,V,5.0,V,4.0,V,33.0,V,7.0,V,6.0,V,46.0,V,12.0,V,3.0,V,5.0,V,18.0,V,27.580645161290324
1279,1028,28,79,39,7,28079039_7_8,2014,4,10.0,V,9.0,V,12.0,V,10.0,V,14.0,V,32.0,V,41.0,V,41.0,V,26.0,V,16.0,V,28.0,V,6.0,V,9.0,V,16.0,V,5.0,V,12.0,V,5.0,V,2.0,V,7.0,V,2.0,V,7.0,V,11.0,V,11.0,V,13.0,V,8.0,V,6.0,V,4.0,V,10.0,V,18.0,V,8.0,V,0.0,N,17.8
1280,1029,28,79,39,7,28079039_7_8,2014,5,3.0,V,2.0,V,1.0,V,11.0,V,24.0,V,19.0,V,26.0,V,22.0,V,4.0,V,5.0,V,3.0,V,9.0,V,3.0,V,5.0,V,1.0,V,2.0,V,2.0,V,2.0,V,4.0,V,5.0,V,6.0,V,7.0,V,6.0,V,3.0,V,3.0,V,5.0,V,5.0,V,8.0,V,12.0,V,3.0,V,2.0,V,11.258064516129032
1281,1030,28,79,39,7,28079039_7_8,2014,6,1.0,V,4.0,V,10.0,V,9.0,V,8.0,V,12.0,V,5.0,V,6.0,V,9.0,V,10.0,V,5.0,V,8.0,V,6.0,V,2.0,V,1.0,V,2.0,V,3.0,V,4.0,V,2.0,V,5.0,V,4.0,V,4.0,V,14.0,V,4.0,V,5.0,V,8.0,V,11.0,V,5.0,V,3.0,V,6.0,V,0.0,N,10.433333333333334
1282,1031,28,79,39,7,28079039_7_8,2014,7,6.0,V,5.0,V,9.0,V,10.0,V,9.0,V,5.0,V,7.0,V,8.0,V,3.0,V,2.0,V,3.0,V,2.0,V,4.0,V,16.0,V,14.0,V,41.0,V,35.0,V,11.0,V,3.0,V,3.0,V,5.0,V,5.0,V,9.0,V,5.0,V,10.0,V,2.0,V,3.0,V,5.0,V,2.0,V,3.0,V,6.0,V,12.548387096774194
1283,1032,28,79,39,7,28079039_7_8,2014,8,4.0,V,4.0,V,3.0,V,11.0,V,2.0,V,5.0,V,7.0,V,8.0,V,3.0,V,2.0,V,10.0,V,4.0,V,3.0,V,2.0,V,1.0,V,1.0,V,10.0,V,10.0,V,4.0,V,8.0,V,5.0,V,3.0,V,2.0,V,2.0,V,20.0,V,8.0,V,10.0,V,26.0,V,12.0,V,2.0,V,2.0,V,10.741935483870968
1284,1033,28,79,39,7,28079039_7_8,2014,9,12.0,V,7.0,V,14.0,V,7.0,V,15.0,V,6.0,V,8.0,V,10.0,V,18.0,V,20.0,V,6.0,V,17.0,V,7.0,V,5.0,V,28.0,V,18.0,V,8.0,V,9.0,V,12.0,V,23.0,V,3.0,V,11.0,V,16.0,V,11.0,V,23.0,V,43.0,V,10.0,V,3.0,V,58.0,V,74.0,V,0.0,N,21.4
1285,1034,28,79,39,7,28079039_7_8,2014,10,8.0,V,17.0,V,65.0,V,21.0,V,8.0,V,29.0,V,11.0,V,20.0,V,17.0,V,14.0,V,18.0,V,5.0,V,10.0,V,18.0,V,17.0,V,36.0,V,77.0,V,33.0,V,6.0,V,115.0,V,120.0,V,40.0,V,91.0,V,113.0,V,47.0,V,28.0,V,124.0,V,122.0,V,127.0,V,180.0,V,72.0,V,56.45161290322581
1286,1035,28,79,39,7,28079039_7_8,2014,11,69.0,V,22.0,V,12.0,V,13.0,V,19.0,V,22.0,V,15.0,V,7.0,V,11.0,V,29.0,V,19.0,V,16.0,V,24.0,V,13.0,V,7.0,V,6.0,V,27.0,V,48.0,V,33.0,V,29.0,V,26.0,V,14.0,V,15.0,V,71.0,V,83.0,V,38.0,V,20.0,V,14.0,V,14.0,V,28.0,V,0.0,N,30.2
1287,1036,28,79,39,7,28079039_7_8,2014,12,49.0,V,50.0,V,20.0,V,20.0,V,62.0,V,52.0,V,30.0,V,76.0,V,67.0,V,197.0,V,265.0,V,160.0,V,16.0,V,13.0,V,35.0,V,149.0,V,212.0,V,315.0,V,325.0,V,108.0,V,113.0,V,77.0,V,141.0,V,59.0,V,10.0,V,182.0,V,59.0,V,3.0,V,7.0,V,117.0,V,218.0,V,108.06451612903226
1288,1085,28,79,40,7,28079040_7_8,2014,1,5.0,V,7.0,V,8.0,V,3.0,V,4.0,V,7.0,V,18.0,V,29.0,V,32.0,V,50.0,V,49.0,V,39.0,V,9.0,V,7.0,V,28.0,V,9.0,V,10.0,V,11.0,V,8.0,V,12.0,V,30.0,V,19.0,V,35.0,V,105.0,V,16.0,V,51.0,V,7.0,V,8.0,V,9.0,V,9.0,V,11.0,V,25.451612903225808
1289,1086,28,79,40,7,28079040_7_8,2014,2,5.0,V,6.0,V,16.0,V,10.0,V,7.0,V,7.0,V,9.0,V,6.0,V,9.0,V,6.0,V,14.0,V,22.0,V,20.0,V,12.0,V,8.0,V,11.0,V,35.0,V,20.0,V,80.0,V,40.0,V,7.0,V,13.0,V,7.0,V,10.0,V,9.0,V,8.0,V,22.0,V,7.0,V,0.0,N,0.0,N,0.0,N,20.392857142857142
1290,1087,28,79,40,7,28079040_7_8,2014,3,7.0,V,6.0,V,6.0,V,7.0,V,16.0,V,36.0,V,27.0,V,14.0,V,3.0,V,12.0,V,9.0,V,10.0,V,18.0,V,22.0,V,8.0,V,14.0,V,30.0,V,36.0,V,7.0,V,16.0,V,20.0,V,5.0,V,5.0,V,32.0,V,6.0,V,7.0,V,21.0,V,9.0,V,6.0,V,6.0,V,14.0,V,18.741935483870968
1291,1088,28,79,40,7,28079040_7_8,2014,4,7.0,V,9.0,V,8.0,V,8.0,V,10.0,V,22.0,V,34.0,V,19.0,V,19.0,V,14.0,V,17.0,V,8.0,V,6.0,V,11.0,V,10.0,V,11.0,V,4.0,V,2.0,V,4.0,V,2.0,V,7.0,V,17.0,V,10.0,V,11.0,V,4.0,V,4.0,V,3.0,V,6.0,V,18.0,V,4.0,V,0.0,N,15.2
1292,1089,28,79,40,7,28079040_7_8,2014,5,3.0,V,2.0,V,2.0,V,2.0,V,8.0,V,7.0,V,18.0,V,6.0,V,4.0,V,4.0,V,3.0,V,6.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,3.0,V,3.0,V,3.0,V,4.0,V,4.0,V,2.0,V,2.0,V,4.0,V,4.0,V,6.0,V,13.0,V,6.0,V,3.0,V,9.03225806451613
1293,1090,28,79,40,7,28079040_7_8,2014,6,3.0,V,6.0,V,8.0,V,9.0,V,8.0,V,9.0,V,6.0,V,7.0,V,12.0,V,14.0,V,6.0,V,10.0,V,10.0,V,6.0,V,3.0,V,4.0,V,5.0,V,5.0,V,4.0,V,6.0,V,5.0,V,7.0,V,12.0,V,7.0,V,6.0,V,8.0,V,9.0,V,7.0,V,2.0,V,3.0,V,0.0,N,11.866666666666667
1294,1091,28,79,40,7,28079040_7_8,2014,7,5.0,V,5.0,V,5.0,V,8.0,V,4.0,V,4.0,V,5.0,V,6.0,V,2.0,V,2.0,V,3.0,V,2.0,V,2.0,V,5.0,V,5.0,V,8.0,V,15.0,V,9.0,V,5.0,V,6.0,V,7.0,V,8.0,V,7.0,V,7.0,V,9.0,V,4.0,V,3.0,V,8.0,V,4.0,V,5.0,V,7.0,V,10.483870967741936
1295,1092,28,79,40,7,28079040_7_8,2014,8,4.0,V,5.0,V,4.0,V,18.0,V,4.0,V,5.0,V,5.0,V,10.0,V,6.0,V,3.0,V,11.0,V,7.0,V,4.0,V,3.0,V,2.0,V,2.0,V,3.0,V,6.0,V,5.0,V,5.0,V,6.0,V,6.0,V,5.0,V,5.0,V,11.0,V,13.0,V,10.0,V,17.0,V,10.0,V,5.0,V,4.0,V,11.451612903225806
1296,1093,28,79,40,7,28079040_7_8,2014,9,9.0,V,11.0,V,12.0,V,10.0,V,19.0,V,9.0,V,7.0,V,8.0,V,9.0,V,13.0,V,12.0,V,20.0,V,11.0,V,8.0,V,16.0,V,12.0,V,9.0,V,10.0,V,10.0,V,16.0,V,4.0,V,12.0,V,16.0,V,13.0,V,7.0,V,9.0,V,5.0,V,6.0,V,43.0,V,28.0,V,0.0,N,17.533333333333335
1297,1094,28,79,40,7,28079040_7_8,2014,10,11.0,V,11.0,V,23.0,V,12.0,V,6.0,V,21.0,V,7.0,V,11.0,V,13.0,V,16.0,V,8.0,V,4.0,V,5.0,V,14.0,V,19.0,V,16.0,V,31.0,V,12.0,V,4.0,V,33.0,V,90.0,V,17.0,V,50.0,V,47.0,V,10.0,V,12.0,V,57.0,V,42.0,V,40.0,V,44.0,V,54.0,V,28.806451612903224
1298,1095,28,79,40,7,28079040_7_8,2014,11,37.0,V,20.0,V,17.0,V,6.0,V,10.0,V,27.0,V,8.0,V,5.0,V,7.0,V,20.0,V,16.0,V,9.0,V,11.0,V,10.0,V,5.0,V,4.0,V,20.0,V,59.0,V,37.0,V,12.0,V,19.0,V,11.0,V,9.0,V,50.0,V,61.0,V,18.0,V,14.0,V,11.0,V,19.0,V,30.0,V,0.0,N,24.533333333333335
1299,1096,28,79,40,7,28079040_7_8,2014,12,29.0,V,20.0,V,20.0,V,20.0,V,62.0,V,20.0,V,11.0,V,50.0,V,34.0,V,93.0,V,164.0,V,114.0,V,11.0,V,4.0,V,30.0,V,90.0,V,105.0,V,180.0,V,198.0,V,55.0,V,13.0,V,22.0,V,62.0,V,60.0,V,8.0,V,73.0,V,45.0,V,3.0,V,6.0,V,98.0,V,170.0,V,65.3225806451613
1300,1133,28,79,47,7,28079047_7_8,2014,1,2.0,V,7.0,V,5.0,V,1.0,V,2.0,V,5.0,V,19.0,V,71.0,V,135.0,V,135.0,V,53.0,V,56.0,V,6.0,V,3.0,V,30.0,V,3.0,V,6.0,V,3.0,V,4.0,V,4.0,V,21.0,V,12.0,V,54.0,V,76.0,V,19.0,V,54.0,V,2.0,V,3.0,V,3.0,V,4.0,V,3.0,V,30.870967741935484
1301,1134,28,79,47,7,28079047_7_8,2014,2,2.0,V,7.0,V,20.0,V,3.0,V,2.0,V,3.0,V,2.0,V,1.0,V,6.0,V,1.0,V,3.0,V,18.0,V,14.0,V,3.0,V,1.0,V,10.0,V,51.0,V,29.0,V,57.0,V,47.0,V,3.0,V,10.0,V,9.0,V,4.0,V,4.0,V,3.0,V,7.0,V,2.0,V,0.0,N,0.0,N,0.0,N,17.107142857142858
1302,1135,28,79,47,7,28079047_7_8,2014,3,2.0,V,2.0,V,2.0,V,2.0,V,13.0,V,36.0,V,30.0,V,40.0,V,3.0,V,42.0,V,18.0,V,22.0,V,19.0,V,42.0,V,24.0,V,22.0,V,46.0,V,37.0,V,10.0,V,34.0,V,18.0,V,1.0,V,2.0,V,27.0,V,2.0,V,4.0,V,17.0,V,12.0,V,5.0,V,4.0,V,11.0,V,22.806451612903224
1303,1136,28,79,47,7,28079047_7_8,2014,4,8.0,V,5.0,V,2.0,V,2.0,V,6.0,V,32.0,V,43.0,V,35.0,V,24.0,V,17.0,V,19.0,V,4.0,V,12.0,V,15.0,V,8.0,V,15.0,V,7.0,V,3.0,V,11.0,V,1.0,V,3.0,V,10.0,V,14.0,V,8.0,V,2.0,V,1.0,V,1.0,V,2.0,V,17.0,V,4.0,V,0.0,N,16.333333333333332
1304,1137,28,79,47,7,28079047_7_8,2014,5,5.0,V,6.0,V,2.0,V,3.0,V,22.0,V,35.0,V,30.0,V,12.0,V,9.0,V,7.0,V,2.0,V,8.0,V,4.0,V,6.0,V,2.0,V,4.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,1.0,V,3.0,V,4.0,V,3.0,V,9.0,V,5.0,V,2.0,V,11.483870967741936
1305,1138,28,79,47,7,28079047_7_8,2014,6,2.0,V,5.0,V,10.0,V,2.0,V,5.0,V,12.0,V,1.0,V,7.0,V,4.0,V,10.0,V,6.0,V,7.0,V,7.0,V,2.0,V,2.0,V,3.0,V,4.0,V,3.0,V,2.0,V,3.0,V,1.0,V,6.0,V,11.0,V,4.0,V,4.0,V,4.0,V,9.0,V,5.0,V,1.0,V,4.0,V,0.0,N,10.233333333333333
1306,1139,28,79,47,7,28079047_7_8,2014,7,3.0,V,5.0,V,5.0,V,9.0,V,5.0,V,1.0,V,2.0,V,7.0,V,4.0,V,4.0,V,4.0,V,2.0,V,2.0,V,6.0,V,6.0,V,17.0,V,18.0,V,11.0,V,1.0,V,1.0,V,5.0,V,6.0,V,5.0,V,3.0,V,11.0,V,2.0,V,2.0,V,4.0,V,3.0,V,3.0,V,7.0,V,10.516129032258064
1307,1140,28,79,47,7,28079047_7_8,2014,8,1.0,V,1.0,V,1.0,V,11.0,V,2.0,V,3.0,V,5.0,V,14.0,V,3.0,V,1.0,V,9.0,V,4.0,V,1.0,V,2.0,V,1.0,V,2.0,V,9.0,V,7.0,V,4.0,V,6.0,V,4.0,V,4.0,V,4.0,V,6.0,V,8.0,V,12.0,V,6.0,V,17.0,V,3.0,V,2.0,V,2.0,V,10.258064516129032
1308,1141,28,79,47,7,28079047_7_8,2014,9,7.0,V,8.0,V,13.0,V,2.0,V,14.0,V,5.0,V,5.0,V,10.0,V,7.0,V,8.0,V,2.0,V,9.0,V,10.0,V,3.0,V,14.0,V,12.0,V,4.0,V,9.0,V,6.0,V,19.0,V,8.0,V,11.0,V,15.0,V,10.0,V,14.0,V,16.0,V,6.0,V,3.0,V,38.0,V,61.0,V,0.0,N,17.1
1309,1142,28,79,47,7,28079047_7_8,2014,10,12.0,V,9.0,V,21.0,V,20.0,V,2.0,V,28.0,V,2.0,V,11.0,V,5.0,V,10.0,V,7.0,V,1.0,V,2.0,V,4.0,V,16.0,V,11.0,V,54.0,V,42.0,V,12.0,V,72.0,V,72.0,V,32.0,V,61.0,V,101.0,V,32.0,V,42.0,V,62.0,V,74.0,V,84.0,V,110.0,V,65.0,V,40.03225806451613
1310,1143,28,79,47,7,28079047_7_8,2014,11,58.0,V,24.0,V,12.0,V,2.0,V,3.0,V,24.0,V,3.0,V,1.0,V,8.0,V,22.0,V,9.0,V,4.0,V,14.0,V,3.0,V,1.0,V,1.0,V,9.0,V,67.0,V,52.0,V,23.0,V,39.0,V,22.0,V,12.0,V,62.0,V,77.0,V,23.0,V,13.0,V,10.0,V,18.0,V,30.0,V,0.0,N,27.066666666666666
1311,1144,28,79,47,7,28079047_7_8,2014,12,26.0,V,42.0,V,30.0,V,14.0,V,59.0,V,39.0,V,18.0,V,49.0,V,114.0,V,115.0,V,171.0,V,106.0,V,11.0,V,6.0,V,37.0,V,106.0,V,181.0,V,204.0,V,227.0,V,122.0,V,61.0,V,84.0,V,96.0,V,86.0,V,27.0,V,118.0,V,63.0,V,2.0,V,11.0,V,89.0,V,138.0,V,84.48387096774194
1312,1193,28,79,48,7,28079048_7_8,2014,1,8.0,V,20.0,V,16.0,V,5.0,V,8.0,V,9.0,V,20.0,V,35.0,V,52.0,V,45.0,V,41.0,V,59.0,V,17.0,V,15.0,V,28.0,V,16.0,V,13.0,V,11.0,V,8.0,V,18.0,V,26.0,V,18.0,V,29.0,V,77.0,V,16.0,V,59.0,V,9.0,V,15.0,V,15.0,V,16.0,V,16.0,V,29.29032258064516
1313,1194,28,79,48,7,28079048_7_8,2014,2,6.0,V,8.0,V,27.0,V,15.0,V,13.0,V,13.0,V,14.0,V,7.0,V,8.0,V,8.0,V,21.0,V,33.0,V,32.0,V,20.0,V,10.0,V,9.0,V,28.0,V,16.0,V,51.0,V,34.0,V,2.0,V,1.0,V,4.0,V,14.0,V,13.0,V,13.0,V,26.0,V,12.0,V,0.0,N,0.0,N,0.0,N,22.392857142857142
1314,1195,28,79,48,7,28079048_7_8,2014,3,8.0,V,7.0,V,8.0,V,10.0,V,16.0,V,38.0,V,22.0,V,11.0,V,2.0,V,9.0,V,8.0,V,14.0,V,10.0,V,20.0,V,6.0,V,6.0,V,20.0,V,19.0,V,7.0,V,16.0,V,22.0,V,5.0,V,4.0,V,33.0,V,8.0,V,10.0,V,24.0,V,12.0,V,4.0,V,5.0,V,14.0,V,18.322580645161292
1315,1196,28,79,48,7,28079048_7_8,2014,4,12.0,V,12.0,V,11.0,V,9.0,V,12.0,V,23.0,V,25.0,V,15.0,V,15.0,V,12.0,V,13.0,V,2.0,V,4.0,V,7.0,V,5.0,V,7.0,V,1.0,V,2.0,V,4.0,V,2.0,V,8.0,V,12.0,V,14.0,V,16.0,V,8.0,V,7.0,V,3.0,V,10.0,V,13.0,V,9.0,V,0.0,N,15.466666666666667
1316,1197,28,79,48,7,28079048_7_8,2014,5,2.0,V,3.0,V,1.0,V,10.0,V,17.0,V,16.0,V,26.0,V,12.0,V,5.0,V,5.0,V,4.0,V,8.0,V,3.0,V,4.0,V,1.0,V,2.0,V,2.0,V,2.0,V,5.0,V,7.0,V,7.0,V,9.0,V,8.0,V,3.0,V,3.0,V,6.0,V,6.0,V,8.0,V,11.0,V,4.0,V,2.0,V,12.064516129032258
1317,1198,28,79,48,7,28079048_7_8,2014,6,2.0,V,4.0,V,8.0,V,8.0,V,10.0,V,11.0,V,5.0,V,6.0,V,9.0,V,10.0,V,5.0,V,8.0,V,7.0,V,2.0,V,1.0,V,2.0,V,4.0,V,4.0,V,2.0,V,4.0,V,3.0,V,5.0,V,15.0,V,6.0,V,6.0,V,8.0,V,8.0,V,6.0,V,2.0,V,7.0,V,0.0,N,11.7
1318,1199,28,79,48,7,28079048_7_8,2014,7,8.0,V,7.0,V,5.0,V,11.0,V,4.0,V,4.0,V,7.0,V,6.0,V,2.0,V,2.0,V,3.0,V,2.0,V,2.0,V,7.0,V,5.0,V,11.0,V,16.0,V,8.0,V,3.0,V,2.0,V,4.0,V,6.0,V,8.0,V,5.0,V,13.0,V,3.0,V,1.0,V,5.0,V,2.0,V,3.0,V,6.0,V,11.129032258064516
1319,1200,28,79,48,7,28079048_7_8,2014,8,4.0,V,2.0,V,2.0,V,9.0,V,2.0,V,5.0,V,3.0,V,8.0,V,3.0,V,1.0,V,8.0,V,3.0,V,2.0,V,1.0,V,1.0,V,1.0,V,3.0,V,5.0,V,3.0,V,3.0,V,4.0,V,5.0,V,2.0,V,1.0,V,9.0,V,5.0,V,5.0,V,9.0,V,5.0,V,2.0,V,1.0,V,9.419354838709678
1320,1201,28,79,48,7,28079048_7_8,2014,9,6.0,V,6.0,V,10.0,V,8.0,V,18.0,V,5.0,V,7.0,V,9.0,V,9.0,V,9.0,V,8.0,V,18.0,V,10.0,V,4.0,V,11.0,V,12.0,V,10.0,V,13.0,V,11.0,V,10.0,V,2.0,V,11.0,V,17.0,V,12.0,V,6.0,V,9.0,V,4.0,V,4.0,V,40.0,V,20.0,V,0.0,N,16.5
1321,1202,28,79,48,7,28079048_7_8,2014,10,7.0,V,8.0,V,21.0,V,9.0,V,5.0,V,23.0,V,14.0,V,18.0,V,20.0,V,20.0,V,9.0,V,3.0,V,11.0,V,13.0,V,22.0,V,24.0,V,35.0,V,13.0,V,3.0,V,86.0,V,68.0,V,16.0,V,51.0,V,40.0,V,10.0,V,5.0,V,44.0,V,44.0,V,82.0,V,90.0,V,32.0,V,33.0
1322,1203,28,79,48,7,28079048_7_8,2014,11,24.0,V,11.0,V,12.0,V,11.0,V,16.0,V,20.0,V,17.0,V,7.0,V,6.0,V,20.0,V,24.0,V,16.0,V,31.0,V,18.0,V,8.0,V,8.0,V,20.0,V,43.0,V,35.0,V,20.0,V,23.0,V,9.0,V,8.0,V,30.0,V,75.0,V,18.0,V,18.0,V,18.0,V,20.0,V,24.0,V,0.0,N,26.266666666666666
1323,1204,28,79,48,7,28079048_7_8,2014,12,24.0,V,19.0,V,16.0,V,19.0,V,30.0,V,9.0,V,15.0,V,28.0,V,22.0,V,87.0,V,151.0,V,80.0,V,13.0,V,3.0,V,37.0,N,89.0,V,104.0,V,170.0,V,135.0,V,25.0,V,14.0,V,22.0,V,58.0,V,33.0,V,4.0,V,65.0,V,42.0,V,2.0,V,2.0,V,46.0,V,123.0,V,53.74193548387097
1324,1253,28,79,49,7,28079049_7_8,2014,1,2.0,V,7.0,V,4.0,V,2.0,V,2.0,V,4.0,V,14.0,V,41.0,V,55.0,V,53.0,V,28.0,V,69.0,V,5.0,V,3.0,V,16.0,V,3.0,V,5.0,V,3.0,V,3.0,V,3.0,V,9.0,V,10.0,V,25.0,V,79.0,V,7.0,V,57.0,V,2.0,V,4.0,V,3.0,V,3.0,V,3.0,V,22.70967741935484
1325,1254,28,79,49,7,28079049_7_8,2014,2,2.0,V,4.0,V,15.0,V,3.0,V,3.0,V,4.0,V,3.0,V,2.0,V,6.0,V,2.0,V,3.0,V,17.0,V,18.0,V,5.0,V,2.0,V,8.0,V,24.0,V,11.0,V,62.0,V,52.0,V,3.0,V,4.0,V,7.0,V,3.0,V,3.0,V,2.0,V,7.0,V,3.0,V,0.0,N,0.0,N,0.0,N,16.392857142857142
1326,1255,28,79,49,7,28079049_7_8,2014,3,2.0,V,2.0,V,2.0,V,2.0,V,9.0,V,18.0,V,15.0,V,23.0,V,2.0,V,12.0,V,6.0,V,9.0,V,5.0,V,26.0,V,6.0,V,12.0,V,18.0,V,34.0,V,5.0,V,26.0,V,29.0,V,5.0,V,5.0,V,38.0,V,4.0,V,6.0,V,21.0,V,13.0,V,9.0,V,4.0,V,14.0,V,18.193548387096776
1327,1256,28,79,49,7,28079049_7_8,2014,4,8.0,V,9.0,V,5.0,V,4.0,V,7.0,V,25.0,V,32.0,V,13.0,V,17.0,V,15.0,V,14.0,V,4.0,V,6.0,V,10.0,V,8.0,V,11.0,V,5.0,V,2.0,V,10.0,V,1.0,V,5.0,V,6.0,V,10.0,V,10.0,V,2.0,V,3.0,V,1.0,V,3.0,V,16.0,V,9.0,V,0.0,N,15.133333333333333
1328,1257,28,79,49,7,28079049_7_8,2014,5,7.0,V,5.0,V,1.0,V,6.0,V,13.0,V,20.0,V,29.0,V,11.0,V,6.0,V,6.0,V,4.0,V,6.0,V,3.0,V,4.0,V,2.0,V,3.0,V,2.0,V,2.0,V,3.0,V,2.0,V,3.0,V,3.0,V,3.0,V,2.0,V,2.0,V,4.0,V,3.0,V,4.0,V,8.0,V,4.0,V,2.0,V,11.516129032258064
1329,1258,28,79,49,7,28079049_7_8,2014,6,2.0,V,5.0,V,5.0,V,3.0,V,5.0,V,10.0,V,2.0,V,7.0,V,4.0,V,9.0,V,7.0,V,8.0,V,9.0,V,2.0,V,2.0,V,2.0,V,4.0,V,4.0,V,2.0,V,5.0,V,2.0,V,8.0,V,12.0,V,6.0,V,5.0,V,7.0,V,8.0,V,5.0,V,2.0,V,4.0,V,0.0,N,11.366666666666667
1330,1259,28,79,49,7,28079049_7_8,2014,7,4.0,V,4.0,V,5.0,V,7.0,V,7.0,V,2.0,V,2.0,V,7.0,V,2.0,V,2.0,V,3.0,V,2.0,V,2.0,V,6.0,V,5.0,V,8.0,V,15.0,V,13.0,V,2.0,V,1.0,V,5.0,V,5.0,V,7.0,V,4.0,V,14.0,V,4.0,V,2.0,V,4.0,V,2.0,V,3.0,V,6.0,V,11.0
1331,1260,28,79,49,7,28079049_7_8,2014,8,3.0,V,1.0,V,2.0,V,11.0,V,3.0,V,4.0,V,4.0,V,9.0,V,5.0,V,2.0,V,9.0,V,5.0,V,2.0,V,3.0,V,2.0,V,2.0,V,2.0,V,8.0,V,6.0,V,4.0,V,5.0,V,4.0,V,3.0,V,3.0,V,11.0,V,5.0,V,5.0,V,16.0,V,6.0,V,3.0,V,4.0,V,10.935483870967742
1332,1261,28,79,49,7,28079049_7_8,2014,9,6.0,V,6.0,V,10.0,V,4.0,V,17.0,V,4.0,V,6.0,V,8.0,V,8.0,V,8.0,V,3.0,V,11.0,V,9.0,V,4.0,V,10.0,V,11.0,V,5.0,V,8.0,V,8.0,V,13.0,V,3.0,V,9.0,V,13.0,V,8.0,V,7.0,V,13.0,V,8.0,V,4.0,V,33.0,V,25.0,V,0.0,N,15.666666666666666
1333,1262,28,79,49,7,28079049_7_8,2014,10,8.0,V,9.0,V,17.0,V,10.0,V,5.0,V,24.0,V,5.0,V,10.0,V,7.0,V,13.0,V,6.0,V,2.0,V,3.0,V,6.0,V,13.0,V,11.0,V,32.0,V,18.0,V,10.0,V,55.0,V,93.0,V,23.0,V,42.0,V,48.0,V,15.0,V,16.0,V,31.0,V,41.0,V,52.0,V,70.0,V,37.0,V,29.70967741935484
1334,1263,28,79,49,7,28079049_7_8,2014,11,37.0,V,34.0,V,10.0,V,7.0,V,8.0,V,16.0,V,8.0,V,6.0,V,7.0,V,31.0,V,13.0,V,8.0,V,16.0,V,9.0,V,5.0,V,5.0,V,10.0,V,57.0,V,43.0,V,19.0,V,25.0,V,17.0,V,12.0,V,25.0,V,62.0,V,14.0,V,15.0,V,12.0,V,21.0,V,28.0,V,0.0,N,25.666666666666668
1335,1264,28,79,49,7,28079049_7_8,2014,12,14.0,V,21.0,V,14.0,V,11.0,V,33.0,V,19.0,V,13.0,V,40.0,V,30.0,V,60.0,V,140.0,V,96.0,N,3.0,V,1.0,V,22.0,V,71.0,V,107.0,V,165.0,V,223.0,V,76.0,V,9.0,V,18.0,V,46.0,V,30.0,V,3.0,V,54.0,V,37.0,V,1.0,V,3.0,V,43.0,V,139.0,V,55.903225806451616
1336,1301,28,79,50,7,28079050_7_8,2014,1,19.0,V,33.0,V,37.0,V,16.0,V,20.0,V,22.0,V,24.0,V,39.0,V,61.0,V,64.0,V,60.0,V,72.0,V,51.0,V,34.0,V,56.0,V,41.0,V,17.0,V,31.0,V,25.0,V,44.0,V,58.0,V,42.0,V,43.0,V,106.0,V,32.0,V,54.0,V,29.0,V,37.0,V,50.0,V,47.0,V,43.0,V,48.354838709677416
1337,1302,28,79,50,7,28079050_7_8,2014,2,18.0,V,17.0,V,49.0,V,30.0,V,37.0,V,17.0,V,40.0,V,19.0,V,12.0,V,26.0,V,49.0,V,68.0,V,55.0,V,37.0,V,29.0,V,30.0,V,54.0,V,39.0,V,87.0,V,58.0,V,38.0,V,30.0,V,10.0,V,33.0,V,33.0,V,40.0,V,49.0,V,29.0,V,0.0,N,0.0,N,0.0,N,43.785714285714285
1338,1303,28,79,50,7,28079050_7_8,2014,3,20.0,V,15.0,V,24.0,V,29.0,V,33.0,V,70.0,V,44.0,V,17.0,V,2.0,V,18.0,V,15.0,V,19.0,V,26.0,V,40.0,V,13.0,V,25.0,V,34.0,V,46.0,V,14.0,V,30.0,V,36.0,V,18.0,V,14.0,V,45.0,V,22.0,V,30.0,V,43.0,V,6.0,V,9.0,V,14.0,V,18.0,V,31.70967741935484
